date,count,lag1,lag2,lag3,lag4,lag5,lag6,lag7,lag8,lag9,lag10,lag11,lag12,lag13,lag14,lag15,lag16,lag17,lag18,lag19,lag20,lag21,lag22,lag23,lag24,lag25,lag26,lag27,lag28,lag29,lag30,lag31,lag32,lag33,lag34,lag35,lag36,lag37,lag38,lag39,lag40,lag41,lag42,lag43,lag44,lag45,lag46,lag47,lag48,lag49,lag50,lag51,lag52,lag53,lag54,lag55,lag56,lag57,lag58,lag59,lag60,lag61,lag62,lag63,lag64,lag65,lag66,lag67,lag68,lag69,lag70,lag71,lag72,lag73,lag74,lag75,lag76,lag77,lag78,lag79,lag80,lag81,lag82,lag83,lag84,lag85,lag86,lag87,lag88,lag89,lag90,lag91,lag92,lag93,lag94,lag95,lag96,lag97,lag98,lag99,lag100,lag101,lag102,lag103,lag104,lag105,lag106,lag107,lag108,lag109,lag110,lag111,lag112,lag113,lag114,lag115,lag116,lag117,lag118,lag119,lag120,lag121,lag122,lag123,lag124,lag125,lag126,lag127,lag128,lag129,lag130,lag131,lag132,lag133,lag134,lag135,lag136,lag137,lag138,lag139,lag140,lag141,lag142,lag143,lag144,lag145,lag146,lag147,lag148,lag149,lag150,lag151,lag152,lag153,lag154,lag155,lag156,lag157,lag158,lag159,lag160,lag161,lag162,lag163,lag164,lag165,lag166,lag167,lag168,lag169,lag170,lag171,lag172,lag173,lag174,lag175,lag176,lag177,lag178,lag179,lag180,lag181,lag182,lag183,lag184,lag185,lag186,lag187,lag188,lag189,lag190,lag191,lag192,lag193,lag194,lag195,lag196,lag197,lag198,lag199,lag200,lag201,lag202,lag203,lag204,lag205,lag206,lag207,lag208,lag209,lag210,lag211,lag212,lag213,lag214,lag215,lag216,lag217,lag218,lag219,lag220,lag221,lag222,lag223,lag224,lag225,lag226,lag227,lag228,lag229,lag230,lag231,lag232,lag233,lag234,lag235,lag236,lag237,lag238,lag239,lag240,lag241,lag242,lag243,lag244,lag245,lag246,lag247,lag248,lag249,lag250,lag251,lag252,lag253,lag254,lag255,lag256,lag257,lag258,lag259,lag260,lag261,lag262,lag263,lag264,lag265,lag266,lag267,lag268,lag269,lag270,lag271,lag272,lag273,lag274,lag275,lag276,lag277,lag278,lag279,lag280,lag281,lag282,lag283,lag284,lag285,lag286,lag287,lag288,lag289,lag290,lag291,lag292,lag293,lag294,lag295,lag296,lag297,lag298,lag299,lag300,lag301,lag302,lag303,lag304,lag305,lag306,lag307,lag308,lag309,lag310,lag311,lag312,lag313,lag314,lag315,lag316,lag317,lag318,lag319,lag320,lag321,lag322,lag323,lag324,lag325,lag326,lag327,lag328,lag329,lag330,lag331,lag332,lag333,lag334,lag335,lag336,lag337,lag338,lag339,lag340,lag341,lag342,lag343,lag344,lag345,lag346,lag347,lag348,lag349,lag350,lag351,lag352,lag353,lag354,lag355,lag356,lag357,lag358,lag359,lag360,lag361,lag362,lag363,lag364,lag365,lag366,lag367,lag368,lag369,lag370,lag371,lag372,lag373,lag374,lag375,lag376,lag377,lag378,lag379,lag380,lag381,lag382,lag383,lag384,lag385,lag386,lag387,lag388,lag389,lag390,lag391,lag392,lag393,lag394,lag395,lag396,lag397,lag398,lag399,lag400,lag401,lag402,lag403,lag404,lag405,lag406,lag407,lag408,lag409,lag410,lag411,lag412,lag413,lag414,lag415,lag416,lag417,lag418,lag419,lag420,lag421,lag422,lag423,lag424,lag425,lag426,lag427,lag428,lag429,lag430,lag431,lag432,lag433,lag434,lag435,lag436,lag437,lag438,lag439,lag440,lag441,lag442,lag443,lag444,lag445,lag446,lag447,lag448,lag449,lag450
2021-04-19,4,9.0,4.0,9.0,1.0,12.0,4.0,4.0,6.0,7.0,5.0,3.0,1.0,5.0,9.0,4.0,1.0,3.0,0.0,2.0,5.0,4.0,4.0,0.0,3.0,2.0,3.0,4.0,2.0,4.0,5.0,2.0,1.0,8.0,6.0,1.0,3.0,5.0,0.0,6.0,7.0,5.0,5.0,1.0,1.0,4.0,9.0,6.0,5.0,1.0,6.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,4.0,5.0,0.0,4.0,0.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,1.0,3.0,1.0,5.0,1.0,0.0,5.0,4.0,1.0,2.0,14.0,14.0,2.0,2.0,5.0,11.0,12.0,7.0,11.0,5.0,12.0,4.0,4.0,11.0,7.0,17.0,11.0,10.0,30.0,9.0,10.0,13.0,11.0,12.0,21.0,13.0,12.0,28.0,32.0,28.0,25.0,9.0,3.0,7.0,5.0,3.0,3.0,6.0,9.0,2.0,4.0,7.0,5.0,2.0,4.0,8.0,6.0,8.0,7.0,4.0,8.0,5.0,0.0,2.0,7.0,5.0,9.0,10.0,3.0,7.0,6.0,4.0,2.0,8.0,6.0,2.0,5.0,2.0,5.0,7.0,4.0,5.0,10.0,3.0,7.0,4.0,5.0,5.0,4.0,7.0,4.0,5.0,15.0,3.0,7.0,6.0,3.0,9.0,4.0,10.0,6.0,6.0,7.0,3.0,10.0,12.0,15.0,5.0,7.0,4.0,6.0,15.0,3.0,9.0,2.0,3.0,0.0,3.0,4.0,2.0,5.0,0.0,0.0,1.0,2.0,3.0,6.0,1.0,5.0,1.0,4.0,3.0,7.0,5.0,7.0,7.0,6.0,8.0,8.0,10.0,5.0,11.0,4.0,8.0,7.0,7.0,10.0,15.0,12.0,11.0,7.0,10.0,15.0,12.0,6.0,4.0,3.0,2.0,7.0,5.0,2.0,8.0,3.0,5.0,6.0,7.0,14.0,10.0,15.0,22.0,13.0,14.0,8.0,11.0,13.0,9.0,13.0,11.0,14.0,15.0,22.0,15.0,22.0,15.0,8.0,19.0,18.0,7.0,16.0,14.0,14.0,20.0,17.0,13.0,9.0,9.0,10.0,17.0,15.0,2.0,8.0,9.0,13.0,6.0,13.0,8.0,12.0,8.0,5.0,6.0,11.0,6.0,3.0,10.0,5.0,6.0,4.0,10.0,1.0,1.0,6.0,1.0,7.0,2.0,0.0,0.0,6.0,9.0,3.0,3.0,0.0,3.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,4.0,5.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,4.0,2.0,1.0,0.0,2.0,3.0,4.0,5.0,0.0,1.0,1.0,4.0,2.0,3.0,5.0,4.0,1.0,2.0,2.0,15.0,3.0,10.0,5.0,1.0,3.0,14.0,8.0,3.0,6.0,2.0,7.0,17.0,15.0,22.0,22.0,21.0,7.0,9.0,18.0,30.0,41.0,44.0,44.0,40.0,63.0,73.0,106.0,92.0,124.0,131.0,90.0,124.0,143.0,213.0,185.0,206.0,192.0,177.0,121.0,122.0,88.0,56.0,45.0,64.0,29.0,38.0,20.0,19.0,14.0,16.0,6.0,13.0,7.0,2.0,7.0,4.0,6.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
2021-04-20,7,4.0,9.0,4.0,9.0,1.0,12.0,4.0,4.0,6.0,7.0,5.0,3.0,1.0,5.0,9.0,4.0,1.0,3.0,0.0,2.0,5.0,4.0,4.0,0.0,3.0,2.0,3.0,4.0,2.0,4.0,5.0,2.0,1.0,8.0,6.0,1.0,3.0,5.0,0.0,6.0,7.0,5.0,5.0,1.0,1.0,4.0,9.0,6.0,5.0,1.0,6.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,4.0,5.0,0.0,4.0,0.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,1.0,3.0,1.0,5.0,1.0,0.0,5.0,4.0,1.0,2.0,14.0,14.0,2.0,2.0,5.0,11.0,12.0,7.0,11.0,5.0,12.0,4.0,4.0,11.0,7.0,17.0,11.0,10.0,30.0,9.0,10.0,13.0,11.0,12.0,21.0,13.0,12.0,28.0,32.0,28.0,25.0,9.0,3.0,7.0,5.0,3.0,3.0,6.0,9.0,2.0,4.0,7.0,5.0,2.0,4.0,8.0,6.0,8.0,7.0,4.0,8.0,5.0,0.0,2.0,7.0,5.0,9.0,10.0,3.0,7.0,6.0,4.0,2.0,8.0,6.0,2.0,5.0,2.0,5.0,7.0,4.0,5.0,10.0,3.0,7.0,4.0,5.0,5.0,4.0,7.0,4.0,5.0,15.0,3.0,7.0,6.0,3.0,9.0,4.0,10.0,6.0,6.0,7.0,3.0,10.0,12.0,15.0,5.0,7.0,4.0,6.0,15.0,3.0,9.0,2.0,3.0,0.0,3.0,4.0,2.0,5.0,0.0,0.0,1.0,2.0,3.0,6.0,1.0,5.0,1.0,4.0,3.0,7.0,5.0,7.0,7.0,6.0,8.0,8.0,10.0,5.0,11.0,4.0,8.0,7.0,7.0,10.0,15.0,12.0,11.0,7.0,10.0,15.0,12.0,6.0,4.0,3.0,2.0,7.0,5.0,2.0,8.0,3.0,5.0,6.0,7.0,14.0,10.0,15.0,22.0,13.0,14.0,8.0,11.0,13.0,9.0,13.0,11.0,14.0,15.0,22.0,15.0,22.0,15.0,8.0,19.0,18.0,7.0,16.0,14.0,14.0,20.0,17.0,13.0,9.0,9.0,10.0,17.0,15.0,2.0,8.0,9.0,13.0,6.0,13.0,8.0,12.0,8.0,5.0,6.0,11.0,6.0,3.0,10.0,5.0,6.0,4.0,10.0,1.0,1.0,6.0,1.0,7.0,2.0,0.0,0.0,6.0,9.0,3.0,3.0,0.0,3.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,4.0,5.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,4.0,2.0,1.0,0.0,2.0,3.0,4.0,5.0,0.0,1.0,1.0,4.0,2.0,3.0,5.0,4.0,1.0,2.0,2.0,15.0,3.0,10.0,5.0,1.0,3.0,14.0,8.0,3.0,6.0,2.0,7.0,17.0,15.0,22.0,22.0,21.0,7.0,9.0,18.0,30.0,41.0,44.0,44.0,40.0,63.0,73.0,106.0,92.0,124.0,131.0,90.0,124.0,143.0,213.0,185.0,206.0,192.0,177.0,121.0,122.0,88.0,56.0,45.0,64.0,29.0,38.0,20.0,19.0,14.0,16.0,6.0,13.0,7.0,2.0,7.0,4.0,6.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-04-21,15,7.0,4.0,9.0,4.0,9.0,1.0,12.0,4.0,4.0,6.0,7.0,5.0,3.0,1.0,5.0,9.0,4.0,1.0,3.0,0.0,2.0,5.0,4.0,4.0,0.0,3.0,2.0,3.0,4.0,2.0,4.0,5.0,2.0,1.0,8.0,6.0,1.0,3.0,5.0,0.0,6.0,7.0,5.0,5.0,1.0,1.0,4.0,9.0,6.0,5.0,1.0,6.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,4.0,5.0,0.0,4.0,0.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,1.0,3.0,1.0,5.0,1.0,0.0,5.0,4.0,1.0,2.0,14.0,14.0,2.0,2.0,5.0,11.0,12.0,7.0,11.0,5.0,12.0,4.0,4.0,11.0,7.0,17.0,11.0,10.0,30.0,9.0,10.0,13.0,11.0,12.0,21.0,13.0,12.0,28.0,32.0,28.0,25.0,9.0,3.0,7.0,5.0,3.0,3.0,6.0,9.0,2.0,4.0,7.0,5.0,2.0,4.0,8.0,6.0,8.0,7.0,4.0,8.0,5.0,0.0,2.0,7.0,5.0,9.0,10.0,3.0,7.0,6.0,4.0,2.0,8.0,6.0,2.0,5.0,2.0,5.0,7.0,4.0,5.0,10.0,3.0,7.0,4.0,5.0,5.0,4.0,7.0,4.0,5.0,15.0,3.0,7.0,6.0,3.0,9.0,4.0,10.0,6.0,6.0,7.0,3.0,10.0,12.0,15.0,5.0,7.0,4.0,6.0,15.0,3.0,9.0,2.0,3.0,0.0,3.0,4.0,2.0,5.0,0.0,0.0,1.0,2.0,3.0,6.0,1.0,5.0,1.0,4.0,3.0,7.0,5.0,7.0,7.0,6.0,8.0,8.0,10.0,5.0,11.0,4.0,8.0,7.0,7.0,10.0,15.0,12.0,11.0,7.0,10.0,15.0,12.0,6.0,4.0,3.0,2.0,7.0,5.0,2.0,8.0,3.0,5.0,6.0,7.0,14.0,10.0,15.0,22.0,13.0,14.0,8.0,11.0,13.0,9.0,13.0,11.0,14.0,15.0,22.0,15.0,22.0,15.0,8.0,19.0,18.0,7.0,16.0,14.0,14.0,20.0,17.0,13.0,9.0,9.0,10.0,17.0,15.0,2.0,8.0,9.0,13.0,6.0,13.0,8.0,12.0,8.0,5.0,6.0,11.0,6.0,3.0,10.0,5.0,6.0,4.0,10.0,1.0,1.0,6.0,1.0,7.0,2.0,0.0,0.0,6.0,9.0,3.0,3.0,0.0,3.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,4.0,5.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,4.0,2.0,1.0,0.0,2.0,3.0,4.0,5.0,0.0,1.0,1.0,4.0,2.0,3.0,5.0,4.0,1.0,2.0,2.0,15.0,3.0,10.0,5.0,1.0,3.0,14.0,8.0,3.0,6.0,2.0,7.0,17.0,15.0,22.0,22.0,21.0,7.0,9.0,18.0,30.0,41.0,44.0,44.0,40.0,63.0,73.0,106.0,92.0,124.0,131.0,90.0,124.0,143.0,213.0,185.0,206.0,192.0,177.0,121.0,122.0,88.0,56.0,45.0,64.0,29.0,38.0,20.0,19.0,14.0,16.0,6.0,13.0,7.0,2.0,7.0,4.0,6.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-04-22,5,15.0,7.0,4.0,9.0,4.0,9.0,1.0,12.0,4.0,4.0,6.0,7.0,5.0,3.0,1.0,5.0,9.0,4.0,1.0,3.0,0.0,2.0,5.0,4.0,4.0,0.0,3.0,2.0,3.0,4.0,2.0,4.0,5.0,2.0,1.0,8.0,6.0,1.0,3.0,5.0,0.0,6.0,7.0,5.0,5.0,1.0,1.0,4.0,9.0,6.0,5.0,1.0,6.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,4.0,5.0,0.0,4.0,0.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,1.0,3.0,1.0,5.0,1.0,0.0,5.0,4.0,1.0,2.0,14.0,14.0,2.0,2.0,5.0,11.0,12.0,7.0,11.0,5.0,12.0,4.0,4.0,11.0,7.0,17.0,11.0,10.0,30.0,9.0,10.0,13.0,11.0,12.0,21.0,13.0,12.0,28.0,32.0,28.0,25.0,9.0,3.0,7.0,5.0,3.0,3.0,6.0,9.0,2.0,4.0,7.0,5.0,2.0,4.0,8.0,6.0,8.0,7.0,4.0,8.0,5.0,0.0,2.0,7.0,5.0,9.0,10.0,3.0,7.0,6.0,4.0,2.0,8.0,6.0,2.0,5.0,2.0,5.0,7.0,4.0,5.0,10.0,3.0,7.0,4.0,5.0,5.0,4.0,7.0,4.0,5.0,15.0,3.0,7.0,6.0,3.0,9.0,4.0,10.0,6.0,6.0,7.0,3.0,10.0,12.0,15.0,5.0,7.0,4.0,6.0,15.0,3.0,9.0,2.0,3.0,0.0,3.0,4.0,2.0,5.0,0.0,0.0,1.0,2.0,3.0,6.0,1.0,5.0,1.0,4.0,3.0,7.0,5.0,7.0,7.0,6.0,8.0,8.0,10.0,5.0,11.0,4.0,8.0,7.0,7.0,10.0,15.0,12.0,11.0,7.0,10.0,15.0,12.0,6.0,4.0,3.0,2.0,7.0,5.0,2.0,8.0,3.0,5.0,6.0,7.0,14.0,10.0,15.0,22.0,13.0,14.0,8.0,11.0,13.0,9.0,13.0,11.0,14.0,15.0,22.0,15.0,22.0,15.0,8.0,19.0,18.0,7.0,16.0,14.0,14.0,20.0,17.0,13.0,9.0,9.0,10.0,17.0,15.0,2.0,8.0,9.0,13.0,6.0,13.0,8.0,12.0,8.0,5.0,6.0,11.0,6.0,3.0,10.0,5.0,6.0,4.0,10.0,1.0,1.0,6.0,1.0,7.0,2.0,0.0,0.0,6.0,9.0,3.0,3.0,0.0,3.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,4.0,5.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,4.0,2.0,1.0,0.0,2.0,3.0,4.0,5.0,0.0,1.0,1.0,4.0,2.0,3.0,5.0,4.0,1.0,2.0,2.0,15.0,3.0,10.0,5.0,1.0,3.0,14.0,8.0,3.0,6.0,2.0,7.0,17.0,15.0,22.0,22.0,21.0,7.0,9.0,18.0,30.0,41.0,44.0,44.0,40.0,63.0,73.0,106.0,92.0,124.0,131.0,90.0,124.0,143.0,213.0,185.0,206.0,192.0,177.0,121.0,122.0,88.0,56.0,45.0,64.0,29.0,38.0,20.0,19.0,14.0,16.0,6.0,13.0,7.0,2.0,7.0,4.0,6.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-23,1,5.0,15.0,7.0,4.0,9.0,4.0,9.0,1.0,12.0,4.0,4.0,6.0,7.0,5.0,3.0,1.0,5.0,9.0,4.0,1.0,3.0,0.0,2.0,5.0,4.0,4.0,0.0,3.0,2.0,3.0,4.0,2.0,4.0,5.0,2.0,1.0,8.0,6.0,1.0,3.0,5.0,0.0,6.0,7.0,5.0,5.0,1.0,1.0,4.0,9.0,6.0,5.0,1.0,6.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,4.0,5.0,0.0,4.0,0.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,1.0,3.0,1.0,5.0,1.0,0.0,5.0,4.0,1.0,2.0,14.0,14.0,2.0,2.0,5.0,11.0,12.0,7.0,11.0,5.0,12.0,4.0,4.0,11.0,7.0,17.0,11.0,10.0,30.0,9.0,10.0,13.0,11.0,12.0,21.0,13.0,12.0,28.0,32.0,28.0,25.0,9.0,3.0,7.0,5.0,3.0,3.0,6.0,9.0,2.0,4.0,7.0,5.0,2.0,4.0,8.0,6.0,8.0,7.0,4.0,8.0,5.0,0.0,2.0,7.0,5.0,9.0,10.0,3.0,7.0,6.0,4.0,2.0,8.0,6.0,2.0,5.0,2.0,5.0,7.0,4.0,5.0,10.0,3.0,7.0,4.0,5.0,5.0,4.0,7.0,4.0,5.0,15.0,3.0,7.0,6.0,3.0,9.0,4.0,10.0,6.0,6.0,7.0,3.0,10.0,12.0,15.0,5.0,7.0,4.0,6.0,15.0,3.0,9.0,2.0,3.0,0.0,3.0,4.0,2.0,5.0,0.0,0.0,1.0,2.0,3.0,6.0,1.0,5.0,1.0,4.0,3.0,7.0,5.0,7.0,7.0,6.0,8.0,8.0,10.0,5.0,11.0,4.0,8.0,7.0,7.0,10.0,15.0,12.0,11.0,7.0,10.0,15.0,12.0,6.0,4.0,3.0,2.0,7.0,5.0,2.0,8.0,3.0,5.0,6.0,7.0,14.0,10.0,15.0,22.0,13.0,14.0,8.0,11.0,13.0,9.0,13.0,11.0,14.0,15.0,22.0,15.0,22.0,15.0,8.0,19.0,18.0,7.0,16.0,14.0,14.0,20.0,17.0,13.0,9.0,9.0,10.0,17.0,15.0,2.0,8.0,9.0,13.0,6.0,13.0,8.0,12.0,8.0,5.0,6.0,11.0,6.0,3.0,10.0,5.0,6.0,4.0,10.0,1.0,1.0,6.0,1.0,7.0,2.0,0.0,0.0,6.0,9.0,3.0,3.0,0.0,3.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,4.0,5.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,4.0,2.0,1.0,0.0,2.0,3.0,4.0,5.0,0.0,1.0,1.0,4.0,2.0,3.0,5.0,4.0,1.0,2.0,2.0,15.0,3.0,10.0,5.0,1.0,3.0,14.0,8.0,3.0,6.0,2.0,7.0,17.0,15.0,22.0,22.0,21.0,7.0,9.0,18.0,30.0,41.0,44.0,44.0,40.0,63.0,73.0,106.0,92.0,124.0,131.0,90.0,124.0,143.0,213.0,185.0,206.0,192.0,177.0,121.0,122.0,88.0,56.0,45.0,64.0,29.0,38.0,20.0,19.0,14.0,16.0,6.0,13.0,7.0,2.0,7.0,4.0,6.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-24,4,1.0,5.0,15.0,7.0,4.0,9.0,4.0,9.0,1.0,12.0,4.0,4.0,6.0,7.0,5.0,3.0,1.0,5.0,9.0,4.0,1.0,3.0,0.0,2.0,5.0,4.0,4.0,0.0,3.0,2.0,3.0,4.0,2.0,4.0,5.0,2.0,1.0,8.0,6.0,1.0,3.0,5.0,0.0,6.0,7.0,5.0,5.0,1.0,1.0,4.0,9.0,6.0,5.0,1.0,6.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,4.0,5.0,0.0,4.0,0.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,1.0,3.0,1.0,5.0,1.0,0.0,5.0,4.0,1.0,2.0,14.0,14.0,2.0,2.0,5.0,11.0,12.0,7.0,11.0,5.0,12.0,4.0,4.0,11.0,7.0,17.0,11.0,10.0,30.0,9.0,10.0,13.0,11.0,12.0,21.0,13.0,12.0,28.0,32.0,28.0,25.0,9.0,3.0,7.0,5.0,3.0,3.0,6.0,9.0,2.0,4.0,7.0,5.0,2.0,4.0,8.0,6.0,8.0,7.0,4.0,8.0,5.0,0.0,2.0,7.0,5.0,9.0,10.0,3.0,7.0,6.0,4.0,2.0,8.0,6.0,2.0,5.0,2.0,5.0,7.0,4.0,5.0,10.0,3.0,7.0,4.0,5.0,5.0,4.0,7.0,4.0,5.0,15.0,3.0,7.0,6.0,3.0,9.0,4.0,10.0,6.0,6.0,7.0,3.0,10.0,12.0,15.0,5.0,7.0,4.0,6.0,15.0,3.0,9.0,2.0,3.0,0.0,3.0,4.0,2.0,5.0,0.0,0.0,1.0,2.0,3.0,6.0,1.0,5.0,1.0,4.0,3.0,7.0,5.0,7.0,7.0,6.0,8.0,8.0,10.0,5.0,11.0,4.0,8.0,7.0,7.0,10.0,15.0,12.0,11.0,7.0,10.0,15.0,12.0,6.0,4.0,3.0,2.0,7.0,5.0,2.0,8.0,3.0,5.0,6.0,7.0,14.0,10.0,15.0,22.0,13.0,14.0,8.0,11.0,13.0,9.0,13.0,11.0,14.0,15.0,22.0,15.0,22.0,15.0,8.0,19.0,18.0,7.0,16.0,14.0,14.0,20.0,17.0,13.0,9.0,9.0,10.0,17.0,15.0,2.0,8.0,9.0,13.0,6.0,13.0,8.0,12.0,8.0,5.0,6.0,11.0,6.0,3.0,10.0,5.0,6.0,4.0,10.0,1.0,1.0,6.0,1.0,7.0,2.0,0.0,0.0,6.0,9.0,3.0,3.0,0.0,3.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,4.0,5.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,4.0,2.0,1.0,0.0,2.0,3.0,4.0,5.0,0.0,1.0,1.0,4.0,2.0,3.0,5.0,4.0,1.0,2.0,2.0,15.0,3.0,10.0,5.0,1.0,3.0,14.0,8.0,3.0,6.0,2.0,7.0,17.0,15.0,22.0,22.0,21.0,7.0,9.0,18.0,30.0,41.0,44.0,44.0,40.0,63.0,73.0,106.0,92.0,124.0,131.0,90.0,124.0,143.0,213.0,185.0,206.0,192.0,177.0,121.0,122.0,88.0,56.0,45.0,64.0,29.0,38.0,20.0,19.0,14.0,16.0,6.0,13.0,7.0,2.0,7.0,4.0,6.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
